average_price,total_volume,geography
0.81,1102639.51,Dallas/Ft. Worth
1.19,620827.49,Denver
1.01,361243.2,Detroit
1.09,189609.49,Grand Rapids
1.14,3234024.32,Great Lakes
1.21,234322.13,Harrisburg/Scranton
1.36,277178.42,Hartford/Springfield
0.79,1082231.89,Houston
1.24,158499.41,Indianapolis
1.21,127939.11,Jacksonville
0.88,334718.74,Las Vegas
1.02,2355703.98,Los Angeles
1.21,65742.4,Louisville
1.25,476017.06,Miami/Ft. Lauderdale
1.2,2699614.5,Midsouth
1.08,166556.79,Nashville
0.96,265739.79,New Orleans/Mobile
1.44,1295589.61,New York
1.36,3646363.66,Northeast
1.24,311879.23,Northern New England
1.23,257307.97,Orlando
1.46,385541.99,Philadelphia
0.53,1272428.72,Phoenix/Tucson
1.44,79976.86,Pittsburgh
1.13,1787071.74,Plains
0.95,571442.54,Portland
1.16,259623.56,Raleigh/Greensboro
1.11,235546.11,Richmond/Norfolk
1.09,137885.58,Roanoke
1.27,366719.82,Sacramento
1.11,435990.48,San Diego
1.39,680839.21,San Francisco
1.19,490426.14,Seattle
1.1,319659.25,South Carolina
0.83,5578980.69,South Central
1.16,3011225.49,Southeast
1.08,80443.94,Spokane
1.37,178200.42,St. Louis
1.4,48811.05,Syracuse
1.19,304135.67,Tampa
1.07,30894157.8,Total U.S.
0.9,6013312.36,West
0.74,899632.66,West Tex/New Mexico
1.2,59197.67,Albany
1.0,634213.1,Atlanta
1.17,896972.05,Baltimore/Washington
1.0,85466.99,Boise
1.17,552368.94,Boston
1.42,136771.79,Buffalo/Rochester
0.88,8567534.49,California
1.0,261492.2,Charlotte
1.04,978376.13,Chicago
1.08,238140.96,Cincinnati/Dayton
0.99,176737.77,Columbus
0.77,1282852.08,Dallas/Ft. Worth
1.01,781496.4,Denver
1.06,374659.88,Detroit
1.06,238550.81,Grand Rapids
1.05,3901054.42,Great Lakes
1.17,255913.63,Harrisburg/Scranton
1.25,329589.03,Hartford/Springfield
0.74,1296308.05,Houston
1.13,178889.83,Indianapolis
0.96,254514.32,Jacksonville
0.94,406840.38,Las Vegas
0.78,4015563.02,Los Angeles
1.03,95550.51,Louisville
0.98,917424.76,Miami/Ft. Lauderdale
1.07,3410467.52,Midsouth
0.98,222813.0,Nashville
0.93,308655.6,New Orleans/Mobile
1.32,1679103.39,New York
1.24,4597313.41,Northeast
1.16,366987.36,Northern New England
0.98,501573.86,Orlando
1.22,548556.66,Philadelphia
0.6,1268607.36,Phoenix/Tucson
0.98,208821.04,Pittsburgh
1.01,2333238.9,Plains
0.95,644419.48,Portland
1.01,335464.54,Raleigh/Greensboro
0.99,292744.22,Richmond/Norfolk
1.03,147690.42,Roanoke
1.05,662034.34,Sacramento
0.8,740760.3,San Diego
1.0,1310364.67,San Francisco
1.02,687972.03,Seattle
0.97,457411.45,South Carolina
0.78,6558729.33,South Central
0.97,4986270.76,Southeast
0.98,108051.54,Spokane
1.09,275080.92,St. Louis
1.4,50591.38,Syracuse
0.97,558113.22,Tampa
0.96,41291704.39,Total U.S.
0.89,6937095.53,West
0.74,967144.19,West Tex/New Mexico
1.26,120427.91,Albany
1.1,480071.18,Atlanta
1.26,855205.82,Baltimore/Washington
1.06,95788.53,Boise
1.14,625558.14,Boston
1.33,170547.18,Buffalo/Rochester
0.93,6650357.96,California
1.19,192767.09,Charlotte
1.23,835938.63,Chicago
1.06,259598.76,Cincinnati/Dayton
1.1,162802.65,Columbus
0.75,1298826.19,Dallas/Ft. Worth
1.08,735145.02,Denver
1.11,360917.96,Detroit
1.36,159642.82,Grand Rapids
1.15,3501344.46,Great Lakes
1.19,299147.73,Harrisburg/Scranton
1.25,370924.13,Hartford/Springfield
0.76,1201673.17,Houston
1.06,195532.38,Indianapolis
1.24,125605.25,Jacksonville
0.98,325085.14,Las Vegas
0.78,3553642.53,Los Angeles
1.1,85446.43,Louisville
1.28,435547.13,Miami/Ft. Lauderdale
1.17,2956859.19,Midsouth
1.07,165726.92,Nashville
1.05,256291.77,New Orleans/Mobile
1.22,2118593.92,New York
1.21,5498650.28,Northeast
1.05,578436.76,Northern New England
1.23,257032.99,Orlando
1.32,535922.59,Philadelphia
0.67,1072300.38,Phoenix/Tucson
1.46,82110.05,Pittsburgh
1.03,2105831.09,Plains
0.91,675269.74,Portland
1.11,267655.62,Raleigh/Greensboro
1.06,263027.68,Richmond/Norfolk
1.09,141860.18,Roanoke
1.14,437822.76,Sacramento
0.85,594740.3,San Diego
1.3,742672.03,San Francisco
1.08,638696.86,Seattle
1.13,329845.26,South Carolina
0.79,6400340.97,South Central
1.17,2963777.8,Southeast
1.03,95615.23,Spokane
1.25,218562.94,St. Louis
1.34,78708.38,Syracuse
1.21,287068.69,Tampa
1.02,36400886.58,Total U.S.
0.94,6323724.8,West
0.71,1019160.83,West Tex/New Mexico
1.43,109857.47,Albany
1.11,451250.7,Atlanta
1.27,790853.86,Baltimore/Washington
0.96,77987.53,Boise
1.26,534488.54,Boston
1.35,137050.23,Buffalo/Rochester
1.08,5289138.5,California
1.21,190799.99,Charlotte
1.23,817870.17,Chicago
1.04,234579.34,Cincinnati/Dayton
1.0,180511.78,Columbus
0.73,1219398.43,Dallas/Ft. Worth
1.21,592588.01,Denver
0.95,495155.82,Detroit
0.97,277502.12,Grand Rapids
1.09,3753201.03,Great Lakes
1.19,252843.56,Harrisburg/Scranton
1.2,358753.17,Hartford/Springfield
0.82,1025659.59,Houston
1.26,164076.81,Indianapolis
1.22,120930.26,Jacksonville
0.95,279843.22,Las Vegas
0.98,2557700.83,Los Angeles
1.2,73537.14,Louisville
1.24,450603.36,Miami/Ft. Lauderdale
1.18,2817008.33,Midsouth
1.07,149400.13,Nashville
0.96,257403.43,New Orleans/Mobile
1.43,1255552.68,New York
1.33,4094677.85,Northeast
1.15,422484.37,Northern New England
1.23,243265.56,Orlando
1.44,388799.73,Philadelphia
0.67,1013049.67,Phoenix/Tucson
1.41,85405.61,Pittsburgh
1.06,1966712.28,Plains
1.06,487024.66,Portland
1.16,264908.94,Raleigh/Greensboro
1.04,262509.58,Richmond/Norfolk
1.08,135281.35,Roanoke
1.18,397215.12,Sacramento
1.02,458191.52,San Diego
1.32,701099.41,San Francisco
1.22,474081.77,Seattle
1.09,346700.41,South Carolina
0.79,5831782.44,South Central
1.15,2936173.63,Southeast
1.09,77996.78,Spokane
1.32,186936.02,St. Louis
1.44,69649.85,Syracuse
1.18,275260.08,Tampa
1.06,32027686.15,Total U.S.
0.98,5338992.15,West
0.7,942310.32,West Tex/New Mexico
1.19,101470.91,Albany
0.96,623212.04,Atlanta
1.18,908661.83,Baltimore/Washington
1.03,83209.77,Boise
1.14,633521.98,Boston
1.43,121942.61,Buffalo/Rochester
1.1,5621713.64,California
1.2,212527.72,Charlotte
1.23,887105.04,Chicago
1.1,222390.09,Cincinnati/Dayton
1.01,171879.57,Columbus
0.81,1184131.34,Dallas/Ft. Worth
1.16,657593.22,Denver
1.03,373245.43,Detroit
1.3,158917.21,Grand Rapids
1.15,3574050.61,Great Lakes
1.21,270097.92,Harrisburg/Scranton
1.34,314930.61,Hartford/Springfield
0.83,1089679.39,Houston
1.29,168797.97,Indianapolis
1.0,195410.86,Jacksonville
0.98,293059.1,Las Vegas
0.97,2853904.6,Los Angeles
1.05,79567.66,Louisville
1.01,757305.14,Miami/Ft. Lauderdale
1.14,3119050.91,Midsouth
0.98,194990.71,Nashville
1.03,265237.17,New Orleans/Mobile
1.37,1515022.63,New York
1.26,4661457.29,Northeast
1.04,512172.44,Northern New England
1.0,401991.2,Orlando
1.4,440574.33,Philadelphia
0.58,1261540.03,Phoenix/Tucson
1.01,181169.72,Pittsburgh
1.03,2026639.78,Plains
1.01,606039.09,Portland
1.21,267022.77,Raleigh/Greensboro
1.03,280240.7,Richmond/Norfolk
1.07,142274.01,Roanoke
1.26,403793.79,Sacramento
1.08,477415.68,San Diego
1.37,700411.03,San Francisco
1.14,577946.53,Seattle
1.05,407499.97,South Carolina
0.83,5903596.18,South Central
1.0,4298514.96,Southeast
1.07,92664.44,Spokane
1.18,236189.46,St. Louis
1.35,61584.26,Syracuse
0.99,460041.38,Tampa
1.04,35344183.15,Total U.S.
0.93,6139159.81,West
0.75,914966.82,West Tex/New Mexico
1.23,95123.62,Albany
1.1,454702.0,Atlanta
1.19,949177.06,Baltimore/Washington
0.97,76689.38,Boise
1.26,565160.95,Boston
1.4,130841.08,Buffalo/Rochester
0.98,6236903.31,California
1.19,194630.86,Charlotte
1.26,803571.87,Chicago
1.06,222382.69,Cincinnati/Dayton
1.1,143985.96,Columbus
0.68,1377670.81,Dallas/Ft. Worth
1.26,600377.94,Denver
1.09,324400.67,Detroit
1.31,167907.51,Grand Rapids
1.2,3151714.0,Great Lakes
1.22,260058.34,Harrisburg/Scranton
1.33,319502.82,Hartford/Springfield
0.72,1262932.78,Houston
1.37,142817.83,Indianapolis
1.24,128105.43,Jacksonville
1.03,285741.48,Las Vegas
0.85,3196936.02,Los Angeles
1.0,92345.33,Louisville
1.27,419158.75,Miami/Ft. Lauderdale
1.14,3039403.06,Midsouth
1.04,166214.14,Nashville
1.04,245293.53,New Orleans/Mobile
1.43,1493218.75,New York
1.34,4329239.82,Northeast
1.2,413699.46,Northern New England
1.26,250040.49,Orlando
1.43,436027.81,Philadelphia
0.56,1282095.88,Phoenix/Tucson
1.32,83007.91,Pittsburgh
1.09,1853451.18,Plains
1.01,600303.28,Portland
1.16,262288.53,Raleigh/Greensboro
1.02,270601.09,Richmond/Norfolk
1.06,133856.19,Roanoke
1.17,435723.85,Sacramento
0.9,569414.76,San Diego
1.29,764114.39,San Francisco
1.12,543908.18,Seattle
1.13,322891.36,South Carolina
0.74,6349957.65,South Central
1.17,2884507.74,Southeast
1.08,82469.7,Spokane
1.16,247195.62,St. Louis
1.36,64839.58,Syracuse
1.22,273609.96,Tampa
1.03,33720159.09,Total U.S.
0.93,5874982.36,West
0.74,887045.15,West Tex/New Mexico
1.07,122743.06,Albany
0.99,551009.05,Atlanta
1.26,794310.29,Baltimore/Washington
1.12,80751.29,Boise
1.25,562542.86,Boston
1.38,130908.11,Buffalo/Rochester
0.98,6374842.9,California
1.15,199980.3,Charlotte
1.24,824216.23,Chicago
1.07,234981.67,Cincinnati/Dayton
1.03,187983.88,Columbus
0.73,1255575.78,Dallas/Ft. Worth
1.11,782886.63,Denver
0.97,447813.52,Detroit
1.14,212599.11,Grand Rapids
1.13,3602112.79,Great Lakes
1.21,265638.42,Harrisburg/Scranton
1.29,353474.52,Hartford/Springfield
0.72,1172177.72,Houston
1.28,155730.59,Indianapolis
0.98,190396.8,Jacksonville
1.02,335693.08,Las Vegas
0.84,3261844.41,Los Angeles
1.01,98865.51,Louisville
0.99,683877.72,Miami/Ft. Lauderdale
1.14,2918298.91,Midsouth
0.96,189470.19,Nashville
0.99,288859.92,New Orleans/Mobile
1.32,1731061.12,New York
1.27,4721927.3,Northeast
1.17,427216.77,Northern New England
0.98,391556.97,Orlando
1.35,476827.34,Philadelphia
0.52,1457359.83,Phoenix/Tucson
1.33,84556.54,Pittsburgh
1.04,2026464.23,Plains
1.16,543944.19,Portland
1.14,259977.16,Raleigh/Greensboro
1.02,248646.25,Richmond/Norfolk
1.05,139464.87,Roanoke
1.18,435087.17,Sacramento
0.89,607468.04,San Diego
1.31,758817.08,San Francisco
1.27,494855.95,Seattle
1.04,378845.21,South Carolina
0.75,6234006.44,South Central
0.99,4003121.77,Southeast
1.19,79733.85,Spokane
1.3,194667.64,St. Louis
1.22,69776.51,Syracuse
0.97,433152.31,Tampa
1.0,36549995.66,Total U.S.
0.92,6669221.29,West
0.68,1053997.99,West Tex/New Mexico
1.32,89631.3,Albany
1.1,465804.78,Atlanta
1.09,955046.82,Baltimore/Washington
0.99,87607.71,Boise
1.08,684346.48,Boston
1.34,149376.79,Buffalo/Rochester
0.97,6741662.31,California
1.15,207093.88,Charlotte
1.21,868197.41,Chicago
1.05,229363.51,Cincinnati/Dayton
1.01,171353.59,Columbus
0.65,1508750.45,Dallas/Ft. Worth
1.16,743005.75,Denver
1.04,372413.5,Detroit
1.07,197387.76,Grand Rapids
1.12,3511185.14,Great Lakes
1.13,277578.88,Harrisburg/Scranton
1.15,338036.94,Hartford/Springfield
0.62,1533409.28,Houston
1.15,173545.33,Indianapolis
1.2,129526.61,Jacksonville
0.88,389599.87,Las Vegas
0.79,3689140.93,Los Angeles
1.07,82364.21,Louisville
1.26,437896.64,Miami/Ft. Lauderdale
1.09,3173051.42,Midsouth
1.03,172302.47,Nashville
1.02,262250.02,New Orleans/Mobile
1.32,1363133.97,New York
1.2,4561749.66,Northeast
1.04,537725.07,Northern New England
1.22,256149.75,Orlando
1.32,421514.11,Philadelphia
0.53,1353850.06,Phoenix/Tucson
1.3,92713.49,Pittsburgh
1.06,1974806.07,Plains
1.08,622880.59,Portland
1.11,286814.82,Raleigh/Greensboro
0.98,289290.98,Richmond/Norfolk
1.02,147633.83,Roanoke
1.22,431791.38,Sacramento
0.87,630746.82,San Diego
1.51,696873.03,San Francisco
1.18,615500.43,Seattle
1.1,339919.17,South Carolina
0.69,7281803.61,South Central
1.15,3021825.81,Southeast
1.13,88579.12,Spokane
1.28,203247.31,St. Louis
1.35,65184.56,Syracuse
1.17,294964.3,Tampa
0.98,37026085.75,Total U.S.
0.92,6760001.68,West
0.7,1035973.14,West Tex/New Mexico
1.27,104849.39,Albany
0.99,554763.76,Atlanta
1.16,862840.73,Baltimore/Washington
1.06,81397.07,Boise
1.24,543504.66,Boston
1.5,108655.36,Buffalo/Rochester
1.07,5952597.29,California
1.17,201173.1,Charlotte
1.24,804902.52,Chicago
1.02,243012.2,Cincinnati/Dayton
0.99,164161.25,Columbus
0.75,1283503.44,Dallas/Ft. Worth
1.16,730826.79,Denver
0.97,424580.52,Detroit
0.96,265555.66,Grand Rapids
1.08,3720458.83,Great Lakes
1.19,255431.85,Harrisburg/Scranton
1.25,341628.84,Hartford/Springfield
0.74,1196121.27,Houston
1.03,205199.16,Indianapolis
0.95,192111.32,Jacksonville
0.9,338638.8,Las Vegas
0.91,3040023.34,Los Angeles
1.17,78272.57,Louisville
0.96,669409.29,Miami/Ft. Lauderdale
1.13,2979417.82,Midsouth
0.96,188762.81,Nashville
0.93,293734.93,New Orleans/Mobile
1.28,1667026.11,New York
1.27,4508474.0,Northeast
1.18,425885.58,Northern New England
0.96,394035.19,Orlando
1.33,456983.44,Philadelphia
0.54,1343180.92,Phoenix/Tucson
1.34,88214.04,Pittsburgh
1.08,1921720.44,Plains
1.08,579558.0,Portland
1.17,264236.38,Raleigh/Greensboro
1.01,264922.77,Richmond/Norfolk
1.05,135895.47,Roanoke
1.27,422723.91,Sacramento
0.94,594488.41,San Diego
1.52,673720.54,San Francisco
1.19,577605.0,Seattle
1.03,392755.13,South Carolina
0.79,6153608.75,South Central
0.97,4019384.71,Southeast
1.12,84739.31,Spokane
1.26,198137.18,St. Louis
1.4,60370.27,Syracuse
0.95,438581.5,Tampa
1.02,35734613.9,Total U.S.
0.93,6478952.08,West
0.74,948942.53,West Tex/New Mexico
1.37,89534.81,Albany
1.13,435210.71,Atlanta
1.15,862261.64,Baltimore/Washington
1.04,75280.41,Boise
1.25,560494.92,Boston
1.36,137246.7,Buffalo/Rochester
1.1,5641742.02,California
1.17,193654.01,Charlotte
1.21,786250.22,Chicago
1.01,225165.84,Cincinnati/Dayton
0.94,159970.54,Columbus
0.77,1203553.98,Dallas/Ft. Worth
1.2,696697.65,Denver
1.0,329753.61,Detroit
1.1,155972.38,Grand Rapids
1.07,3336314.35,Great Lakes
1.2,243537.29,Harrisburg/Scranton
1.27,304624.07,Hartford/Springfield
0.74,1135915.03,Houston
0.95,198267.13,Indianapolis
1.16,135739.94,Jacksonville
1.01,293408.89,Las Vegas
0.94,2921148.91,Los Angeles
1.15,69230.74,Louisville
1.21,443970.6,Miami/Ft. Lauderdale
1.14,2835630.41,Midsouth
1.06,159981.66,Nashville
1.03,261199.27,New Orleans/Mobile
1.36,1284789.44,New York
1.3,4100932.47,Northeast
1.14,452801.32,Northern New England
1.15,277853.94,Orlando
1.38,378931.1,Philadelphia
0.7,955510.57,Phoenix/Tucson
1.2,111690.04,Pittsburgh
1.08,1826182.48,Plains
1.16,508174.09,Portland
1.17,255921.9,Raleigh/Greensboro
1.0,236210.73,Richmond/Norfolk
1.04,131276.21,Roanoke
1.26,423984.04,Sacramento
1.02,495309.23,San Diego
1.54,646324.68,San Francisco
1.31,496302.98,Seattle
1.11,340424.79,South Carolina
0.77,6024103.65,South Central
1.14,3026048.11,Southeast
1.2,81276.47,Spokane
1.17,217234.17,St. Louis
1.39,63938.81,Syracuse
1.11,325434.49,Tampa
1.06,32408705.7,Total U.S.
1.03,5617752.22,West
0.71,941135.5,West Tex/New Mexico
1.35,109252.12,Albany
1.01,562462.33,Atlanta
1.16,896298.77,Baltimore/Washington
1.15,85044.45,Boise
1.27,582909.73,Boston
1.47,140413.9,Buffalo/Rochester
1.12,6718011.83,California
1.18,216118.9,Charlotte
1.24,937317.45,Chicago
1.03,250626.33,Cincinnati/Dayton
0.98,173370.68,Columbus
0.83,1320696.13,Dallas/Ft. Worth
1.19,736913.15,Denver
1.06,373691.57,Detroit
1.16,202842.97,Grand Rapids
1.13,3774004.27,Great Lakes
1.19,275844.88,Harrisburg/Scranton
1.25,339064.22,Hartford/Springfield
0.79,1173819.67,Houston
1.05,190716.43,Indianapolis
0.95,211960.25,Jacksonville
1.05,332735.24,Las Vegas
0.96,3435374.51,Los Angeles
1.15,81748.59,Louisville
0.98,718152.22,Miami/Ft. Lauderdale
1.13,3183419.6,Midsouth
0.97,201797.82,Nashville
1.01,297481.36,New Orleans/Mobile
1.18,1666825.63,New York
1.24,4855273.71,Northeast
1.15,536642.98,Northern New England
0.97,420329.35,Orlando
1.25,460459.45,Philadelphia
0.56,1456835.79,Phoenix/Tucson
1.23,115579.5,Pittsburgh
1.06,1988311.9,Plains
1.19,574999.04,Portland
1.16,275670.52,Raleigh/Greensboro
1.01,287571.95,Richmond/Norfolk
1.05,147749.25,Roanoke
1.26,550810.62,Sacramento
1.05,587740.55,San Diego
1.53,752191.79,San Francisco
1.35,582037.07,Seattle
1.05,406711.2,South Carolina
0.83,6380287.71,South Central
0.99,4295280.16,Southeast
1.22,91195.99,Spokane
1.32,224901.96,St. Louis
1.45,68922.42,Syracuse
0.95,482088.56,Tampa
1.04,37943670.34,Total U.S.
0.98,6749081.2,West
0.78,913360.72,West Tex/New Mexico
1.05,124055.31,Albany
1.14,407204.88,Atlanta
1.1,850931.58,Baltimore/Washington
1.05,74677.72,Boise
1.14,634515.74,Boston
1.45,127351.46,Buffalo/Rochester
1.13,5451636.92,California
1.18,182856.82,Charlotte
1.26,772151.2,Chicago
1.03,218170.8,Cincinnati/Dayton
1.04,143992.91,Columbus
0.82,1144448.23,Dallas/Ft. Worth
1.18,738933.68,Denver
1.02,310049.5,Detroit
1.19,153112.84,Grand Rapids
1.14,3077237.12,Great Lakes
1.17,233638.96,Harrisburg/Scranton
1.06,389782.2,Hartford/Springfield
0.79,999607.51,Houston
1.05,161431.59,Indianapolis
1.22,110964.6,Jacksonville
1.02,277827.44,Las Vegas
1.03,2652480.7,Los Angeles
1.13,72693.94,Louisville
1.24,402706.71,Miami/Ft. Lauderdale
1.13,2783554.82,Midsouth
1.09,152991.78,Nashville
1.05,239908.64,New Orleans/Mobile
1.27,1338282.24,New York
1.2,4454138.91,Northeast
1.1,509215.2,Northern New England
1.22,245528.89,Orlando
1.38,372062.3,Philadelphia
0.7,1015567.49,Phoenix/Tucson
1.48,68846.81,Pittsburgh
1.07,1808842.07,Plains
1.02,568129.75,Portland
1.19,247167.15,Raleigh/Greensboro
1.02,234568.8,Richmond/Norfolk
1.06,128054.41,Roanoke
1.23,411928.38,Sacramento
1.1,490312.63,San Diego
1.39,680351.84,San Francisco
1.14,597860.19,Seattle
1.14,320934.33,South Carolina
0.82,5544366.95,South Central
1.17,2748745.96,Southeast
1.05,86318.9,Spokane
1.13,233579.7,St. Louis
1.25,75144.87,Syracuse
1.17,289138.36,Tampa
1.07,31660031.68,Total U.S.
1.01,5791508.96,West
0.77,754672.44,West Tex/New Mexico
1.26,96617.0,Albany
0.97,557212.99,Atlanta
1.18,800194.34,Baltimore/Washington
1.09,63958.04,Boise
1.18,597168.12,Boston
1.36,128846.15,Buffalo/Rochester
1.18,5225200.52,California
1.19,187575.03,Charlotte
1.24,797060.27,Chicago
1.06,223479.02,Cincinnati/Dayton
1.05,159137.17,Columbus
0.82,1186878.88,Dallas/Ft. Worth
1.1,857872.86,Denver
1.04,370830.93,Detroit
1.05,215736.47,Grand Rapids
1.12,3436864.41,Great Lakes
1.19,229650.57,Harrisburg/Scranton
1.32,258239.1,Hartford/Springfield
0.78,1093424.59,Houston
1.07,168164.47,Indianapolis
1.0,173741.3,Jacksonville
1.03,269642.38,Las Vegas
1.02,2614726.11,Los Angeles
1.08,77503.36,Louisville
0.96,626841.5,Miami/Ft. Lauderdale
1.14,2751192.77,Midsouth
0.98,186258.97,Nashville
0.98,258559.32,New Orleans/Mobile
1.37,1251919.24,New York
1.27,4169213.2,Northeast
1.03,594451.88,Northern New England
0.98,363733.15,Orlando
1.39,369973.99,Philadelphia
0.76,928600.19,Phoenix/Tucson
1.44,73321.36,Pittsburgh
1.09,1701986.81,Plains
1.18,446862.52,Portland
1.2,246513.23,Raleigh/Greensboro
1.02,225259.93,Richmond/Norfolk
1.04,124246.77,Roanoke
1.29,404604.85,Sacramento
1.15,462526.0,San Diego
1.56,633327.17,San Francisco
1.25,491653.57,Seattle
1.05,379505.99,South Carolina
0.83,5703940.56,South Central
0.99,3810950.39,Southeast
1.16,77305.34,Spokane
1.2,204464.92,St. Louis
1.38,59427.83,Syracuse
0.97,421574.42,Tampa
1.07,32324647.66,Total U.S.
1.04,5525298.95,West
0.76,803340.22,West Tex/New Mexico
1.11,106757.1,Albany
1.08,437377.75,Atlanta
1.2,772926.12,Baltimore/Washington
1.07,67826.07,Boise
1.28,500233.69,Boston
1.39,91825.07,Buffalo/Rochester
1.13,5557616.27,California
1.23,173896.82,Charlotte
1.12,791332.34,Chicago
1.03,216611.18,Cincinnati/Dayton
1.02,159846.2,Columbus
0.8,1191310.92,Dallas/Ft. Worth
1.18,703672.69,Denver
0.99,326233.8,Detroit
1.12,153868.79,Grand Rapids
1.1,3135698.38,Great Lakes
1.17,225227.57,Harrisburg/Scranton
1.3,266049.58,Hartford/Springfield
0.79,1086740.19,Houston
1.22,144476.44,Indianapolis
1.25,112997.27,Jacksonville
1.06,272267.5,Las Vegas
0.95,2893887.74,Los Angeles
0.88,99545.41,Louisville
1.24,379954.31,Miami/Ft. Lauderdale
1.15,2664424.22,Midsouth
1.07,149262.89,Nashville
1.03,258960.17,New Orleans/Mobile
1.28,1211731.19,New York
1.28,3757524.71,Northeast
1.25,402791.86,Northern New England
1.22,239841.95,Orlando
1.36,373032.23,Philadelphia
0.77,903242.22,Phoenix/Tucson
1.43,68936.46,Pittsburgh
1.04,1844887.26,Plains
1.18,433999.24,Portland
1.2,232204.85,Raleigh/Greensboro
1.03,222882.86,Richmond/Norfolk
1.04,118455.23,Roanoke
1.32,395471.89,Sacramento
1.1,495344.27,San Diego
1.58,628331.04,San Francisco
1.29,436208.03,Seattle
1.11,327629.87,South Carolina
0.81,5822521.79,South Central
1.15,2742949.66,Southeast
1.18,71150.24,Spokane
1.06,216993.01,St. Louis
1.23,59947.27,Syracuse
1.16,265367.52,Tampa
1.07,30652211.08,Total U.S.
1.07,5126588.84,West
0.81,777883.03,West Tex/New Mexico
1.45,75133.1,Albany
1.15,405898.44,Atlanta
1.17,800603.23,Baltimore/Washington
1.07,67763.91,Boise
1.17,571994.5,Boston
1.47,78162.92,Buffalo/Rochester
1.16,5428238.87,California
1.24,179321.9,Charlotte
1.27,761027.42,Chicago
1.09,206121.36,Cincinnati/Dayton
1.05,148597.91,Columbus
0.87,1067498.21,Dallas/Ft. Worth
1.05,727916.83,Denver
1.04,364735.69,Detroit
1.05,184067.49,Grand Rapids
1.14,3162447.64,Great Lakes
1.1,242281.36,Harrisburg/Scranton
1.16,323449.77,Hartford/Springfield
0.9,948126.9,Houston
1.21,151883.21,Indianapolis
1.24,112332.05,Jacksonville
1.09,272441.01,Las Vegas
1.0,2742211.46,Los Angeles
0.93,91136.65,Louisville
1.22,371660.15,Miami/Ft. Lauderdale
1.14,2752081.97,Midsouth
1.08,151807.11,Nashville
1.04,248670.72,New Orleans/Mobile
1.14,1458722.6,New York
1.19,4154658.67,Northeast
1.25,417082.92,Northern New England
1.24,240821.52,Orlando
1.21,399212.29,Philadelphia
0.78,946868.0,Phoenix/Tucson
1.43,74680.7,Pittsburgh
1.13,1593031.18,Plains
1.14,501106.6,Portland
1.22,243248.66,Raleigh/Greensboro
1.05,235505.63,Richmond/Norfolk
1.04,122568.69,Roanoke
1.33,404664.32,Sacramento
1.07,500999.15,San Diego
1.57,645158.33,San Francisco
1.18,519887.27,Seattle
1.14,309611.87,South Carolina
0.9,5142335.64,South Central
1.18,2674633.13,Southeast
1.19,74839.74,Spokane
1.26,184501.15,St. Louis
1.48,41000.44,Syracuse
