average_price,4046,4225,4770,small_bags,large_bags,xlarge_bags,type,geography
1.6,16.46,90.53,0.0,1373.92,0.0,0.0,organic,Buffalo/Rochester
1.06,2380955.61,1827783.28,150535.5,521004.15,46809.48,2796.24,conventional,California
1.3,80952.24,28216.13,0.0,12529.65,0.0,0.0,organic,California
1.18,37383.37,44000.75,31576.2,41623.4,12686.41,0.0,conventional,Charlotte
2.29,347.67,956.65,920.11,469.68,0.0,0.0,organic,Charlotte
1.22,26117.56,488218.44,145882.24,75867.61,9265.81,87.51,conventional,Chicago
1.83,711.63,9515.44,0.0,724.44,0.0,0.0,organic,Chicago
0.93,3617.45,162644.69,656.23,20650.03,25970.02,16.03,conventional,Cincinnati/Dayton
1.26,220.4,8150.22,0.0,377.77,1443.43,0.0,organic,Cincinnati/Dayton
1.08,53201.66,32775.08,7822.59,21117.47,2057.45,21.43,conventional,Columbus
1.67,350.39,3650.73,0.0,293.33,553.41,0.0,organic,Columbus
0.8,649344.32,271152.06,9610.83,60158.3,18029.96,0.0,conventional,Dallas/Ft. Worth
1.34,7244.18,1390.2,0.0,2613.33,0.0,0.0,organic,Dallas/Ft. Worth
1.02,140914.23,422434.82,4944.79,74743.6,52611.95,9.42,conventional,Denver
1.33,4271.13,8412.17,584.78,1202.57,8031.85,0.0,organic,Denver
1.19,110113.35,47558.4,45889.29,69311.52,1280.03,3172.7,conventional,Detroit
1.62,580.39,7210.53,0.0,60.0,852.82,0.0,organic,Detroit
1.19,1112.09,78092.72,6374.01,54053.21,4552.75,116.95,conventional,Grand Rapids
2.01,59.16,572.36,0.0,80.0,0.0,0.0,organic,Grand Rapids
1.13,390289.67,1649082.75,271642.56,503612.64,109501.0,4563.7,conventional,Great Lakes
1.63,3609.5,45327.3,0.0,6137.81,4831.91,0.0,organic,Great Lakes
1.17,33193.27,89075.29,426.35,79720.85,3658.38,0.0,conventional,Harrisburg/Scranton
1.8,97.75,171.42,0.0,1902.74,0.0,0.0,organic,Harrisburg/Scranton
1.35,4305.86,150044.76,231.99,79402.42,7189.08,0.0,conventional,Hartford/Springfield
2.21,73.54,1602.72,9.36,234.57,0.0,0.0,organic,Hartford/Springfield
0.77,549415.32,309974.97,4231.47,95546.28,24742.9,0.0,conventional,Houston
1.24,9698.27,893.97,0.0,806.67,0.0,0.0,organic,Houston
1.06,3642.56,108152.4,724.5,21963.56,14952.61,38.16,conventional,Indianapolis
1.78,49.75,765.47,0.0,286.67,119.35,0.0,organic,Indianapolis
1.2,66985.59,14505.13,523.89,16753.47,11172.47,0.0,conventional,Jacksonville
1.88,853.38,22.43,1.18,263.33,0.0,0.0,organic,Jacksonville
1.06,114584.67,98937.17,3874.78,31833.66,279.71,0.0,conventional,Las Vegas
1.66,2421.36,3050.67,0.0,273.33,13.32,0.0,organic,Las Vegas
0.96,1518406.36,456562.55,60922.43,255279.65,36398.19,2418.11,conventional,Los Angeles
1.23,28037.64,1355.8,0.0,8684.63,0.0,0.0,organic,Los Angeles
1.02,2283.0,63038.53,234.29,8875.65,12189.0,14.88,conventional,Louisville
1.68,3.57,740.48,0.0,216.67,240.74,0.0,organic,Louisville
1.27,289948.64,41120.06,65.81,35279.75,31641.45,0.0,conventional,Miami/Ft. Lauderdale
1.84,1091.95,26.89,0.0,530.0,0.0,0.0,organic,Miami/Ft. Lauderdale
1.15,566435.98,1077630.8,164873.48,572717.4,99142.71,20.35,conventional,Midsouth
1.63,11160.54,26029.58,3297.83,11428.78,3016.1,0.0,organic,Midsouth
1.07,95428.54,8371.74,11082.07,24183.43,1789.69,0.0,conventional,Nashville
1.71,192.26,2511.65,60.36,850.0,834.61,0.0,organic,Nashville
0.94,188798.96,12771.98,352.52,66085.94,3438.66,0.0,conventional,New Orleans/Mobile
1.47,204.19,10.61,0.0,1063.34,0.0,0.0,organic,New Orleans/Mobile
1.36,18101.89,768131.81,3184.12,249848.32,63602.13,0.0,conventional,New York
2.02,1363.4,10912.03,46.42,2015.47,0.0,0.0,organic,New York
1.27,96761.81,2129188.49,7923.65,903840.54,100787.4,0.0,conventional,Northeast
1.92,2519.17,17147.02,73.05,20455.66,163.54,0.0,organic,Northeast
1.06,3806.65,233232.89,24.12,53543.21,4.44,0.0,conventional,Northern New England
1.9,0.0,593.56,0.0,6163.83,0.0,0.0,organic,Northern New England
1.28,133616.3,29418.39,91.59,22591.61,26273.2,0.0,conventional,Orlando
1.82,1174.98,53.81,0.0,696.67,0.0,0.0,organic,Orlando
1.36,16112.5,211453.65,1409.19,110991.22,15679.17,0.0,conventional,Philadelphia
1.82,235.21,1358.88,22.7,1271.83,0.0,0.0,organic,Philadelphia
0.61,1002267.22,150640.9,5034.13,75558.47,2.55,0.0,conventional,Phoenix/Tucson
1.54,7988.43,1728.24,0.0,1120.0,12.73,0.0,organic,Phoenix/Tucson
1.32,1847.59,70060.41,2397.99,17599.77,6817.03,0.0,conventional,Pittsburgh
1.7,598.03,91.36,0.0,559.41,192.34,0.0,organic,Pittsburgh
1.08,841332.54,454162.3,14022.68,198193.38,1929.49,1196.57,conventional,Plains
1.8,3732.84,14987.92,20.69,10403.58,1062.77,0.0,organic,Plains
1.09,131530.29,229573.27,13384.3,40428.06,17854.14,0.0,conventional,Portland
1.35,15946.79,10638.92,3.13,540.0,3734.07,0.0,organic,Portland
1.16,61158.75,59374.75,36067.46,63206.25,13469.98,0.0,conventional,Raleigh/Greensboro
2.02,60.84,1948.96,627.92,620.46,101.4,0.0,organic,Raleigh/Greensboro
1.17,54046.97,75205.48,8644.27,45878.25,10311.11,0.0,conventional,Richmond/Norfolk
1.57,184.69,1998.19,325.29,1002.65,349.51,0.0,organic,Richmond/Norfolk
1.15,48244.28,41412.29,103.6,29161.12,4148.89,0.0,conventional,Roanoke
1.47,117.84,4133.72,0.0,759.28,400.93,0.0,organic,Roanoke
1.19,101289.29,210411.75,9507.42,38819.19,0.0,0.0,conventional,Sacramento
1.44,4291.23,4741.77,0.0,674.59,0.0,0.0,organic,Sacramento
1.02,217747.34,140456.68,13326.97,30090.58,4708.25,261.29,conventional,San Diego
1.26,9245.07,470.05,0.0,1416.96,0.0,0.0,organic,San Diego
1.21,127276.45,481792.41,21293.67,82293.47,796.67,70.57,conventional,San Francisco
1.34,17038.27,9879.87,0.0,228.67,0.0,0.0,organic,San Francisco
1.26,118569.87,228985.5,11119.33,61054.23,370.74,24.44,conventional,Seattle
1.7,6876.29,17363.12,7.33,453.33,4654.68,0.0,organic,Seattle
1.06,187805.04,46947.97,12431.59,45690.04,18473.67,0.0,conventional,South Carolina
2.01,776.54,621.95,450.46,970.0,46.97,0.0,organic,South Carolina
0.81,3205533.39,1298842.9,68870.69,476249.64,92763.31,0.0,conventional,South Central
1.37,34211.11,8792.21,0.0,15613.33,344.94,0.0,organic,South Central
1.15,1990978.47,266024.34,18600.92,281141.42,221255.67,0.0,conventional,Southeast
1.81,9855.11,3187.02,612.99,9640.0,514.18,0.0,organic,Southeast
1.21,23843.63,29590.6,2672.12,8010.36,0.0,0.0,conventional,Spokane
1.66,611.87,2325.24,3.65,226.67,146.12,0.0,organic,Spokane
1.17,99020.78,31381.54,42.62,46375.55,0.0,0.0,conventional,St. Louis
1.93,1526.97,2031.56,0.0,573.33,0.0,0.0,organic,St. Louis
1.37,810.15,22526.2,36.39,20725.1,420.0,0.0,conventional,Syracuse
1.77,1.24,130.95,0.0,712.86,0.0,0.0,organic,Syracuse
1.21,161291.0,30244.52,40.52,30325.33,38569.86,0.0,conventional,Tampa
1.75,715.42,17.95,0.0,726.67,0.0,0.0,organic,Tampa
1.04,12167445.03,10734652.82,768020.05,3978636.9,812924.73,8631.31,conventional,Total U.S.
1.53,207494.87,212312.02,4753.87,95964.83,35843.27,0.0,organic,Total U.S.
0.94,2695157.56,2031937.97,71550.57,521877.7,140735.66,54.44,conventional,West
1.52,61454.35,68624.86,749.3,9756.03,25909.84,0.0,organic,West
0.8,519142.82,124248.86,10573.29,65072.69,1762.95,0.0,conventional,West Tex/New Mexico
1.63,1934.46,3032.72,0.0,2320.0,36.88,0.0,organic,West Tex/New Mexico
0.99,1353.9,60017.2,179.32,9170.82,152.36,0.0,conventional,Albany
1.83,33.12,99.36,0.0,1096.03,0.0,0.0,organic,Albany
0.96,553198.56,31583.38,294.94,10553.73,41140.76,0.0,conventional,Atlanta
1.44,1565.49,4210.72,0.0,1133.33,756.16,0.0,organic,Atlanta
1.06,93166.54,666010.38,83652.48,159916.87,4672.49,0.0,conventional,Baltimore/Washington
1.15,14635.12,8013.19,667.82,4613.61,0.0,0.0,organic,Baltimore/Washington
0.91,67496.3,36532.33,2904.77,4867.26,1777.58,0.0,conventional,Boise
1.43,0.0,999.31,0.0,283.33,498.12,0.0,organic,Boise
1.22,6082.88,373452.06,272.81,109900.93,313.46,0.0,conventional,Boston
1.78,12.18,1308.94,0.0,1622.73,0.0,0.0,organic,Boston
1.33,2117.73,64770.55,112.49,86848.47,71.11,0.0,conventional,Buffalo/Rochester
1.55,18.78,102.35,0.0,2687.42,0.0,0.0,organic,Buffalo/Rochester
0.85,4794142.14,3460743.8,177145.49,556205.2,41203.2,2740.84,conventional,California
1.11,142332.45,41999.51,2.92,11697.02,0.0,0.0,organic,California
0.98,52915.5,71209.89,80813.88,33450.14,15620.29,0.0,conventional,Charlotte
1.93,210.49,1244.18,1457.98,644.69,0.0,0.0,organic,Charlotte
0.91,50783.91,824745.44,164884.41,89516.93,3448.62,112.35,conventional,Chicago
1.52,1363.35,11835.47,0.0,1192.23,0.0,0.0,organic,Chicago
0.86,4665.89,224967.68,19442.29,15335.37,31756.14,4737.81,conventional,Cincinnati/Dayton
1.19,218.51,9140.29,0.0,371.08,977.62,0.0,organic,Cincinnati/Dayton
0.87,111171.46,59739.98,21795.64,16360.12,3422.61,4163.25,conventional,Columbus
1.63,432.24,2985.02,0.0,223.33,575.37,0.0,organic,Columbus
0.68,786166.9,495262.11,18855.32,79314.06,11474.72,16.21,conventional,Dallas/Ft. Worth
1.24,6669.52,1653.73,0.0,3953.33,0.0,0.0,organic,Dallas/Ft. Worth
0.93,217715.85,608156.34,5736.45,90555.95,68006.59,40.39,conventional,Denver
1.29,4823.79,10709.5,104.48,1323.33,10566.53,0.0,organic,Denver
0.92,205775.28,136119.82,127173.89,54003.36,688.47,15989.95,conventional,Detroit
1.55,449.84,6955.71,0.0,253.33,1049.04,0.0,organic,Detroit
0.94,1621.68,240215.65,19211.54,43899.75,4377.27,145.8,conventional,Grand Rapids
1.98,52.14,620.24,0.0,96.67,0.0,0.0,organic,Grand Rapids
0.91,768874.35,2948564.71,510153.65,479453.25,126925.79,40152.66,conventional,Great Lakes
1.53,4062.76,46378.83,0.0,8615.6,4191.39,0.0,organic,Great Lakes
1.06,42732.12,168621.69,851.33,69529.64,1403.1,0.0,conventional,Harrisburg/Scranton
1.65,39.55,151.13,0.0,3605.48,0.0,0.0,organic,Harrisburg/Scranton
1.32,4803.72,216923.02,364.83,72234.63,3643.11,0.0,conventional,Hartford/Springfield
1.54,88.08,5406.05,2.67,587.68,0.0,0.0,organic,Hartford/Springfield
0.72,540024.17,597855.73,8063.4,86145.18,48275.53,0.0,conventional,Houston
1.15,9833.51,1505.58,0.0,946.67,0.0,0.0,organic,Houston
0.92,7245.61,181784.28,14761.53,20669.59,18130.75,2760.8,conventional,Indianapolis
1.69,45.17,805.09,0.0,496.67,218.31,0.0,organic,Indianapolis
0.92,171139.21,22525.96,1299.6,20816.49,22129.37,0.0,conventional,Jacksonville
1.76,805.42,60.41,5.92,720.0,0.0,0.0,organic,Jacksonville
0.94,144461.66,185057.29,4255.15,35205.21,1243.8,0.0,conventional,Las Vegas
1.6,4366.54,2884.3,0.0,383.33,0.0,0.0,organic,Las Vegas
0.74,2770656.27,854673.24,64439.7,308754.64,31108.07,2317.12,conventional,Los Angeles
1.12,39628.65,1721.95,0.0,8756.72,0.0,0.0,organic,Los Angeles
0.9,5378.31,83854.56,5155.25,8618.05,21296.75,1202.06,conventional,Louisville
1.55,0.0,772.41,0.0,303.33,260.72,0.0,organic,Louisville
0.95,566917.32,74532.61,82.04,48097.17,63671.65,0.0,conventional,Miami/Ft. Lauderdale
1.73,827.35,16.62,0.0,923.33,0.0,0.0,organic,Miami/Ft. Lauderdale
0.99,888523.17,1798504.77,388259.15,464442.27,125798.21,2510.08,conventional,Midsouth
1.44,17276.51,30751.68,4813.6,17413.54,1904.51,0.0,organic,Midsouth
0.94,160834.57,13445.84,17578.18,23898.35,5714.51,0.0,conventional,Nashville
1.65,213.64,2682.26,99.55,603.33,606.49,0.0,organic,Nashville
0.81,271075.59,11860.86,426.32,76463.29,7885.81,0.0,conventional,New Orleans/Mobile
1.48,162.22,34.57,0.0,1816.67,0.0,0.0,organic,New Orleans/Mobile
1.36,22622.87,1084529.78,3251.93,243186.43,80172.1,0.0,conventional,New York
1.93,1867.35,12683.96,7.36,10139.17,0.0,0.0,organic,New York
1.23,133613.0,3149375.34,9191.41,896750.09,109953.33,0.0,conventional,Northeast
1.78,3278.92,23694.61,13.97,36537.93,11.67,0.0,organic,Northeast
1.06,4353.96,361694.45,34.23,46576.76,93.34,0.0,conventional,Northern New England
1.89,4.49,568.47,0.0,5978.48,0.0,0.0,organic,Northern New England
0.95,358731.15,50048.43,180.21,26854.75,53409.97,0.0,conventional,Orlando
1.76,1262.74,53.81,0.0,1183.33,0.0,0.0,organic,Orlando
1.14,30263.22,417993.89,1722.1,104365.66,14959.93,0.0,conventional,Philadelphia
1.69,285.43,1416.23,4.72,3201.03,0.0,0.0,organic,Philadelphia
0.56,1194635.06,261342.47,6335.66,82437.73,0.0,0.0,conventional,Phoenix/Tucson
1.18,10810.58,2016.62,0.0,813.46,5.06,0.0,organic,Phoenix/Tucson
1.25,2685.5,75345.64,2164.35,20561.48,11308.76,0.0,conventional,Pittsburgh
1.77,760.33,74.32,0.0,585.38,7.08,0.0,organic,Pittsburgh
0.92,1383259.28,926444.37,13768.85,235274.47,1245.73,1332.72,conventional,Plains
1.67,3904.24,14499.51,32.15,9989.22,1768.04,0.0,organic,Plains
0.98,165259.75,535324.57,15903.81,48200.04,11547.81,1.95,conventional,Portland
1.2,20129.0,12970.57,4.68,540.0,6028.55,0.0,organic,Portland
0.99,79507.9,115316.24,88450.29,41191.91,19822.48,0.0,conventional,Raleigh/Greensboro
1.79,27.19,2044.97,968.1,1330.43,14.5,0.0,organic,Raleigh/Greensboro
0.97,99429.98,140203.43,21686.02,40189.17,6952.5,0.0,conventional,Richmond/Norfolk
1.58,83.48,2059.65,440.08,1296.67,37.1,0.0,organic,Richmond/Norfolk
1.0,71867.81,65784.29,93.81,27117.84,3353.97,0.0,conventional,Roanoke
1.5,150.16,3819.72,0.0,903.33,68.53,0.0,organic,Roanoke
1.04,287292.15,429601.75,15342.47,39738.53,0.0,0.0,conventional,Sacramento
1.22,7103.9,5624.41,0.0,467.34,0.0,0.0,organic,Sacramento
0.85,357235.87,277723.14,15691.23,36622.51,4738.29,265.09,conventional,San Diego
1.11,16215.48,1142.06,2.89,1263.56,0.0,0.0,organic,San Diego
0.91,369580.89,896514.3,20587.92,64393.44,832.23,118.86,conventional,San Francisco
1.06,38413.44,19160.87,0.0,227.71,0.0,0.0,organic,San Francisco
0.97,201139.95,578708.75,10182.71,142049.31,1034.01,33.58,conventional,Seattle
1.44,12927.15,21460.13,35.42,406.67,5505.22,0.0,organic,Seattle
0.91,284674.2,78055.21,27248.16,51793.3,27913.45,0.0,conventional,South Carolina
1.66,456.99,1272.79,503.05,1580.0,164.2,0.0,organic,South Carolina
0.71,3776936.71,2348980.01,161845.27,519847.64,126683.42,63.26,conventional,South Central
1.28,33408.72,10410.41,0.0,19943.33,394.0,0.0,organic,South Central
0.93,3656338.95,451194.73,40258.76,359145.48,417111.87,0.0,conventional,Southeast
1.6,8698.27,9368.82,804.65,14673.34,1540.62,0.0,organic,Southeast
0.97,35897.25,84741.31,2704.69,12276.59,36.52,0.0,conventional,Spokane
1.38,2284.35,3738.62,0.0,220.0,201.87,0.0,organic,Spokane
1.1,209893.28,48651.4,59.1,49768.12,0.0,0.0,conventional,St. Louis
1.93,912.08,1425.94,0.0,350.0,0.0,0.0,organic,St. Louis
1.26,1321.47,30243.88,14.24,25793.45,51.11,0.0,conventional,Syracuse
1.65,3.72,111.53,0.0,1169.84,0.0,0.0,organic,Syracuse
0.92,392037.18,53180.28,79.96,50530.52,66414.59,0.0,conventional,Tampa
1.68,762.21,20.31,0.0,1326.67,0.0,0.0,organic,Tampa
0.89,18933038.04,18956479.74,1381516.11,4216452.03,1121076.47,46899.12,conventional,Total U.S.
1.36,302561.47,259286.44,5852.28,129953.15,43243.63,0.0,organic,Total U.S.
0.84,3531350.44,3872672.0,80893.53,705333.64,172154.91,99.56,conventional,West
1.34,89599.59,82183.07,184.99,11083.16,33433.41,0.0,organic,West
0.71,611270.39,205181.23,14107.36,82065.7,3742.74,0.0,conventional,West Tex/New Mexico
1.77,1634.42,3012.44,0.0,2563.33,0.0,0.0,organic,West Tex/New Mexico
0.99,1357.37,39111.81,163.25,10113.1,508.44,0.0,conventional,Albany
1.59,27.36,152.74,0.0,1590.77,0.0,0.0,organic,Albany
1.03,377256.38,17162.5,524.85,18044.41,20895.77,0.0,conventional,Atlanta
1.29,1716.38,8656.15,0.0,1316.67,1599.1,0.0,organic,Atlanta
1.09,71703.52,554857.41,37437.32,175771.39,5161.57,0.0,conventional,Baltimore/Washington
1.43,6050.1,4361.21,745.2,3739.05,2.59,0.0,organic,Baltimore/Washington
1.07,54229.34,9647.24,3047.0,1373.42,1673.75,0.0,conventional,Boise
1.35,13.74,2832.21,0.0,323.33,701.39,0.0,organic,Boise
1.04,7653.19,495731.7,383.73,105403.38,813.34,0.0,conventional,Boston
1.91,15.18,948.71,0.0,2134.4,0.0,0.0,organic,Boston
1.36,1822.41,66261.92,161.96,63918.25,595.56,0.0,conventional,Buffalo/Rochester
1.54,24.6,115.96,0.0,3274.24,0.0,0.0,organic,Buffalo/Rochester
0.91,2908845.38,2200393.89,149458.93,553682.71,56311.08,2532.59,conventional,California
1.35,94440.9,24587.9,0.0,13761.61,0.0,0.0,organic,California
1.17,31509.41,35566.91,31778.73,41921.3,9363.03,0.0,conventional,Charlotte
1.87,188.23,1382.91,1092.82,1347.06,0.0,0.0,organic,Charlotte
1.13,28216.83,499138.28,119634.41,78980.96,3273.2,81.93,conventional,Chicago
1.78,1224.22,6971.06,0.0,1715.56,0.0,0.0,organic,Chicago
0.93,4246.12,140926.77,4185.64,17773.67,18571.14,913.86,conventional,Cincinnati/Dayton
1.24,225.93,8949.13,0.0,963.33,213.6,0.0,organic,Cincinnati/Dayton
0.96,76792.99,23238.8,7652.85,17859.26,1970.91,563.46,conventional,Columbus
1.78,285.2,2071.17,0.0,856.67,270.6,0.0,organic,Columbus
0.67,737968.75,376914.26,12106.6,67959.08,12176.08,42.77,conventional,Dallas/Ft. Worth
1.35,6135.93,826.06,0.0,3353.33,0.0,0.0,organic,Dallas/Ft. Worth
0.95,153584.14,466313.49,5420.92,92800.41,48427.25,30.18,conventional,Denver
1.4,3017.93,7175.41,9.63,2293.33,10302.21,0.0,organic,Denver
1.11,129910.26,35996.84,40515.81,57777.05,1023.87,2972.04,conventional,Detroit
1.86,509.02,4643.12,0.0,913.33,433.71,0.0,organic,Detroit
1.24,1155.67,74113.5,4855.23,48150.41,4209.37,136.83,conventional,Grand Rapids
1.79,84.83,402.27,0.0,596.67,0.0,0.0,organic,Grand Rapids
1.07,515789.01,1541252.99,238780.53,472576.07,78544.87,9512.88,conventional,Great Lakes
1.64,3711.76,35512.66,0.0,17758.89,1562.29,0.0,organic,Great Lakes
1.02,35933.38,126557.74,722.59,75408.57,1134.34,0.0,conventional,Harrisburg/Scranton
1.67,35.2,136.56,0.0,3236.44,0.0,0.0,organic,Harrisburg/Scranton
1.09,6791.17,289098.22,215.13,65594.58,2872.47,0.0,conventional,Hartford/Springfield
2.37,49.13,4531.32,15.93,626.98,0.0,0.0,organic,Hartford/Springfield
0.7,525259.71,535768.93,5175.33,103507.51,11011.54,0.0,conventional,Houston
1.25,7272.68,704.91,0.0,1100.0,0.0,0.0,organic,Houston
0.98,7650.86,109166.71,8455.43,18968.55,12562.27,1988.2,conventional,Indianapolis
1.68,41.71,778.93,0.0,1226.67,38.83,0.0,organic,Indianapolis
1.21,62181.18,9886.68,375.65,11016.44,8380.8,0.0,conventional,Jacksonville
1.71,892.03,63.04,14.27,1273.33,0.0,0.0,organic,Jacksonville
1.01,108258.88,162192.25,4610.86,42743.96,964.72,0.0,conventional,Las Vegas
1.68,3705.92,2718.76,0.0,713.33,0.0,0.0,organic,Las Vegas
0.9,1673425.82,582236.24,58216.26,280560.62,44327.49,2266.22,conventional,Los Angeles
1.29,36957.13,2213.06,0.0,7820.93,0.0,0.0,organic,Los Angeles
1.0,6359.25,59424.49,1307.44,10210.07,9464.13,288.64,conventional,Louisville
1.61,13.52,823.66,0.0,393.33,207.63,0.0,organic,Louisville
1.25,249833.46,35897.43,34.5,36164.82,26280.29,0.0,conventional,Miami/Ft. Lauderdale
1.72,945.33,0.0,0.0,1173.33,0.0,0.0,organic,Miami/Ft. Lauderdale
1.06,732854.05,1222159.62,159491.59,543231.71,75649.4,620.61,conventional,Midsouth
1.58,7824.43,26491.71,4388.15,23654.98,2415.01,0.0,organic,Midsouth
0.94,125785.83,8119.73,9717.73,25896.73,2229.29,0.0,conventional,Nashville
1.64,249.82,2704.37,124.35,743.33,792.91,0.0,organic,Nashville
0.93,169656.18,8648.32,202.67,61345.53,2212.59,0.0,conventional,New Orleans/Mobile
1.53,392.0,50.67,0.0,3090.0,0.0,0.0,organic,New Orleans/Mobile
1.11,26781.64,1310966.23,2996.36,249204.48,68760.02,0.0,conventional,New York
1.95,1793.84,10974.3,16.7,9786.27,0.0,0.0,organic,New York
1.09,128978.49,3354876.63,7219.81,869917.39,96055.45,1.64,conventional,Northeast
1.85,2547.81,19979.96,38.35,43044.39,288.48,0.0,organic,Northeast
1.03,4606.01,308443.03,33.62,50014.8,837.78,0.0,conventional,Northern New England
1.88,0.0,522.91,0.0,7333.91,0.0,0.0,organic,Northern New England
1.23,137587.02,24318.2,99.17,18229.35,24162.82,0.0,conventional,Orlando
1.75,1576.49,36.31,0.0,1616.67,0.0,0.0,organic,Orlando
1.09,26219.21,336509.39,1353.94,100107.79,13683.87,1.51,conventional,Philadelphia
1.76,253.27,1031.48,7.81,2880.19,0.0,0.0,organic,Philadelphia
0.64,881998.68,184023.21,5517.0,79618.55,0.0,0.0,conventional,Phoenix/Tucson
1.55,9275.33,1356.02,0.0,1786.67,0.0,0.0,organic,Phoenix/Tucson
1.38,1904.73,37355.04,990.22,20249.85,5860.9,0.0,conventional,Pittsburgh
1.6,427.12,371.43,0.0,1138.48,316.39,0.0,organic,Pittsburgh
0.98,1077511.79,490403.56,12488.08,212347.25,690.66,1102.43,conventional,Plains
1.54,3906.27,26987.91,32.13,14104.27,1298.58,0.0,organic,Plains
1.08,161940.61,232248.98,13386.63,38999.96,1125.5,0.0,conventional,Portland
1.23,16202.53,32480.02,6.22,710.0,8270.94,0.0,organic,Portland
1.14,68078.13,47671.39,33712.03,62051.18,10971.15,0.0,conventional,Raleigh/Greensboro
1.73,56.66,2117.25,855.4,2635.69,84.75,0.0,organic,Raleigh/Greensboro
1.06,74594.17,81138.97,7883.33,42969.44,6301.94,0.0,conventional,Richmond/Norfolk
1.55,103.88,1872.21,444.17,2083.33,215.88,0.0,organic,Richmond/Norfolk
1.02,78195.76,38763.75,134.25,25981.67,2572.97,0.0,conventional,Roanoke
1.44,81.91,3221.39,0.0,1583.33,297.94,0.0,organic,Roanoke
0.98,144586.53,237751.75,9798.79,40435.38,0.0,0.0,conventional,Sacramento
1.5,3831.1,3186.51,0.0,1658.67,0.0,0.0,organic,Sacramento
0.98,229118.81,162856.34,14251.47,36417.77,5526.46,223.98,conventional,San Diego
1.29,13016.65,926.02,0.0,1111.58,0.0,0.0,organic,San Diego
0.92,252068.6,581737.42,20265.96,74003.77,733.33,27.5,conventional,San Francisco
1.35,17561.23,9396.92,0.0,598.61,0.0,0.0,organic,San Francisco
1.08,153475.96,257164.75,10978.6,65239.69,2117.07,4.58,conventional,Seattle
1.4,8561.32,34897.03,32.96,586.67,10406.33,0.0,organic,Seattle
1.06,169169.05,41468.74,12641.17,44770.78,14772.98,0.0,conventional,South Carolina
1.56,475.63,2142.16,552.27,2600.0,302.76,0.0,organic,South Carolina
0.73,3323430.66,1927404.12,75885.05,518539.89,54886.55,85.88,conventional,South Central
1.39,28170.54,6886.82,0.0,29646.67,668.82,0.0,organic,South Central
1.11,1871661.73,226039.73,18310.04,272767.32,185194.81,0.0,conventional,Southeast
1.51,10197.75,16658.11,792.54,20283.33,2615.05,0.0,organic,Southeast
1.03,28901.01,36736.53,3175.96,5135.22,190.53,0.0,conventional,Spokane
1.43,1103.65,3973.9,1.82,223.33,485.44,0.0,organic,Spokane
1.09,140791.53,31995.56,48.87,41880.81,2.22,0.0,conventional,St. Louis
1.89,1601.65,1352.79,0.0,753.33,0.0,0.0,organic,St. Louis
1.25,1093.76,26366.48,14.2,23658.13,424.44,0.0,conventional,Syracuse
